model_name,seed,training_status,quantisation_status,training_dataset,num_training_samples,num_training_domains,randomised_training_samples,generation_strategy,prompt_type,explanation_type,response_type,response_format,evaluation_dataset,label_accuracy,misclassification_rate,combined_accuracy,malformed_label,malformed_domain,total_predictions,correct_predictions,correct_label_and_domain,Constitutional_Law_accuracy,Contracts_accuracy,Criminal_Law_accuracy,Evidence_accuracy,Real_Property_accuracy,Torts_accuracy,Civil_Procedure_accuracy,Constitutional_Law_confidence,Contracts_confidence,Criminal_Law_confidence,Evidence_confidence,Real_Property_confidence,Torts_confidence,Civil_Procedure_confidence,correct_domain_wrong_label,correct_label_wrong_domain,both_wrong
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_2,0.28,0.72,0.27,6,6,100,28,27,0.21428571428571427,0.2,0.42857142857142855,0.13333333333333333,0.3333333333333333,0.35714285714285715,0.23076923076923078,0.15,0.17,0.13,0.15,0.13,0.13,0.13,67,1,5
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_1,0.37373737373737376,0.6262626262626263,0.35353535353535354,9,6,99,37,35,0.2857142857142857,0.2857142857142857,0.46153846153846156,0.2,0.35714285714285715,0.46153846153846156,0.4375,0.1414141414141414,0.1414141414141414,0.12121212121212122,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.16161616161616163,58,2,4
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_2,0.31,0.69,0.29,7,4,100,31,29,0.35714285714285715,0.26666666666666666,0.42857142857142855,0.3333333333333333,0.13333333333333333,0.35714285714285715,0.15384615384615385,0.14,0.16,0.14,0.15,0.14,0.13,0.13,67,2,2
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_1,0.35353535353535354,0.6464646464646464,0.3333333333333333,8,8,99,35,33,0.21428571428571427,0.5,0.6153846153846154,0.26666666666666666,0.21428571428571427,0.23076923076923078,0.3125,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.13131313131313133,0.18181818181818182,58,2,6
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_2,0.36,0.64,0.31,6,7,100,36,31,0.42857142857142855,0.4,0.5,0.3333333333333333,0.2,0.21428571428571427,0.07692307692307693,0.14,0.15,0.15,0.13,0.14,0.12,0.15,62,5,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_1,0.29292929292929293,0.7070707070707071,0.2828282828282828,4,3,99,29,28,0.2857142857142857,0.42857142857142855,0.46153846153846156,0.26666666666666666,0.21428571428571427,0.23076923076923078,0.125,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,68,1,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_2,0.29,0.71,0.28,3,5,100,29,28,0.2857142857142857,0.26666666666666666,0.21428571428571427,0.26666666666666666,0.4666666666666667,0.14285714285714285,0.3076923076923077,0.14,0.15,0.16,0.14,0.16,0.13,0.12,67,1,4
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_1,0.3333333333333333,0.6666666666666667,0.32323232323232326,6,5,99,33,32,0.14285714285714285,0.35714285714285715,0.38461538461538464,0.26666666666666666,0.5,0.3076923076923077,0.3125,0.1414141414141414,0.15151515151515152,0.1414141414141414,0.12121212121212122,0.1414141414141414,0.1414141414141414,0.16161616161616163,62,1,4
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,unstructured,fact_first,json,test_set_2,0.31,0.69,0.27,5,5,100,31,27,0.14285714285714285,0.4,0.42857142857142855,0.26666666666666666,0.26666666666666666,0.14285714285714285,0.23076923076923078,0.15,0.15,0.16,0.13,0.15,0.13,0.13,68,4,1
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_1,0.30303030303030304,0.696969696969697,0.18181818181818182,9,35,99,30,18,0.14285714285714285,0.2857142857142857,0.3076923076923077,0.13333333333333333,0.2857142857142857,0.07692307692307693,0.0625,0.06060606060606061,0.1717171717171717,0.12121212121212122,0.1111111111111111,0.1414141414141414,0.09090909090909091,0.030303030303030304,46,12,23
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_2,0.23,0.77,0.15,15,38,100,23,15,0.0,0.13333333333333333,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.07142857142857142,0.0,0.03,0.15,0.15,0.14,0.13,0.09,0.01,47,8,30
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_1,0.37373737373737376,0.6262626262626263,0.3434343434343434,0,6,99,37,34,0.07142857142857142,0.42857142857142855,0.3076923076923077,0.3333333333333333,0.5714285714285714,0.3076923076923077,0.375,0.12121212121212122,0.1717171717171717,0.13131313131313133,0.15151515151515152,0.1414141414141414,0.12121212121212122,0.16161616161616163,59,3,3
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_2,0.3,0.7,0.27,0,9,100,30,27,0.14285714285714285,0.2,0.2857142857142857,0.3333333333333333,0.4,0.21428571428571427,0.3076923076923077,0.12,0.17,0.15,0.14,0.14,0.15,0.12,64,3,6
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_1,0.41414141414141414,0.5858585858585859,0.37373737373737376,1,8,99,41,37,0.2857142857142857,0.35714285714285715,0.5384615384615384,0.4,0.35714285714285715,0.46153846153846156,0.25,0.1111111111111111,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,0.16161616161616163,54,4,4
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_2,0.32,0.6799999999999999,0.31,0,5,100,32,31,0.2857142857142857,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0,0.46153846153846156,0.14,0.16,0.14,0.13,0.14,0.13,0.15,64,1,4
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_1,0.40404040404040403,0.595959595959596,0.37373737373737376,1,6,99,40,37,0.2857142857142857,0.42857142857142855,0.5384615384615384,0.26666666666666666,0.2857142857142857,0.5384615384615384,0.3125,0.12121212121212122,0.16161616161616163,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.16161616161616163,56,3,3
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_2,0.47,0.53,0.42,0,8,100,47,42,0.42857142857142855,0.5333333333333333,0.5714285714285714,0.4,0.2,0.5714285714285714,0.23076923076923078,0.16,0.19,0.16,0.13,0.1,0.13,0.13,50,5,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_1,0.42424242424242425,0.5757575757575757,0.40404040404040403,0,5,99,42,40,0.2857142857142857,0.5,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.3125,0.12121212121212122,0.1717171717171717,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.15151515151515152,0.15151515151515152,54,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_2,0.39,0.61,0.37,0,3,100,39,37,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.26666666666666666,0.4,0.35714285714285715,0.38461538461538464,0.14,0.16,0.15,0.14,0.14,0.13,0.13,60,2,1
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_1,0.3838383838383838,0.6161616161616161,0.36363636363636365,0,4,99,38,36,0.35714285714285715,0.2857142857142857,0.46153846153846156,0.4,0.42857142857142855,0.38461538461538464,0.25,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.1414141414141414,0.16161616161616163,0.15151515151515152,0.15151515151515152,59,2,2
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,zero_shot,structured,fact_first,json,test_set_2,0.39,0.61,0.37,0,5,100,39,37,0.21428571428571427,0.6,0.35714285714285715,0.5333333333333333,0.3333333333333333,0.21428571428571427,0.3076923076923077,0.15,0.15,0.15,0.14,0.15,0.12,0.14,58,2,3
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_1,0.2727272727272727,0.7272727272727273,0.21212121212121213,18,20,99,27,21,0.35714285714285715,0.14285714285714285,0.23076923076923078,0.26666666666666666,0.2857142857142857,0.15384615384615385,0.0625,0.1111111111111111,0.20202020202020202,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.16161616161616163,0.1111111111111111,58,6,14
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_2,0.22,0.78,0.17,12,17,100,22,17,0.14285714285714285,0.13333333333333333,0.21428571428571427,0.13333333333333333,0.13333333333333333,0.21428571428571427,0.23076923076923078,0.12,0.25,0.15,0.12,0.13,0.14,0.09,66,5,12
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_1,0.2828282828282828,0.7171717171717171,0.25252525252525254,5,10,99,28,25,0.35714285714285715,0.2857142857142857,0.3076923076923077,0.26666666666666666,0.0,0.15384615384615385,0.375,0.15151515151515152,0.18181818181818182,0.1111111111111111,0.13131313131313133,0.10101010101010101,0.15151515151515152,0.1717171717171717,64,3,7
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_2,0.31,0.69,0.3,3,9,100,31,30,0.42857142857142855,0.26666666666666666,0.2857142857142857,0.26666666666666666,0.13333333333333333,0.35714285714285715,0.38461538461538464,0.16,0.2,0.13,0.14,0.1,0.13,0.13,61,1,8
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_1,0.31313131313131315,0.6868686868686869,0.29292929292929293,14,10,99,31,29,0.21428571428571427,0.21428571428571427,0.46153846153846156,0.26666666666666666,0.2857142857142857,0.23076923076923078,0.375,0.1414141414141414,0.1414141414141414,0.1111111111111111,0.13131313131313133,0.1414141414141414,0.1717171717171717,0.16161616161616163,60,2,8
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_2,0.32,0.6799999999999999,0.3,13,7,100,32,30,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.13333333333333333,0.2,0.42857142857142855,0.38461538461538464,0.12,0.15,0.14,0.14,0.18,0.15,0.12,63,2,5
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_1,0.37373737373737376,0.6262626262626263,0.35353535353535354,1,5,99,37,35,0.2857142857142857,0.5714285714285714,0.3076923076923077,0.13333333333333333,0.35714285714285715,0.38461538461538464,0.4375,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.16161616161616163,59,2,3
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_2,0.34,0.6599999999999999,0.33,1,4,100,34,33,0.5714285714285714,0.4,0.42857142857142855,0.4,0.26666666666666666,0.14285714285714285,0.07692307692307693,0.14,0.15,0.15,0.14,0.15,0.13,0.13,63,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_1,0.31313131313131315,0.6868686868686869,0.31313131313131315,3,5,99,31,31,0.21428571428571427,0.42857142857142855,0.38461538461538464,0.2,0.5714285714285714,0.23076923076923078,0.1875,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,63,0,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_2,0.33,0.6699999999999999,0.31,6,4,100,33,31,0.42857142857142855,0.3333333333333333,0.21428571428571427,0.26666666666666666,0.3333333333333333,0.35714285714285715,0.23076923076923078,0.15,0.15,0.15,0.14,0.15,0.13,0.13,65,2,2
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_1,0.3434343434343434,0.6565656565656566,0.32323232323232326,2,6,99,34,32,0.2857142857142857,0.35714285714285715,0.6923076923076923,0.2,0.35714285714285715,0.23076923076923078,0.1875,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.12121212121212122,0.1414141414141414,0.15151515151515152,0.16161616161616163,61,2,4
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,zero_shot,unstructured,fact_first,json,test_set_2,0.44,0.56,0.39,3,7,100,44,39,0.5,0.4666666666666667,0.35714285714285715,0.4666666666666667,0.4,0.35714285714285715,0.15384615384615385,0.13,0.15,0.17,0.13,0.15,0.12,0.14,54,5,2
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_1,0.20202020202020202,0.797979797979798,0.1111111111111111,16,47,99,20,11,0.2857142857142857,0.0,0.15384615384615385,0.2,0.14285714285714285,0.0,0.0,0.1414141414141414,0.0,0.13131313131313133,0.13131313131313133,0.06060606060606061,0.08080808080808081,0.010101010101010102,41,9,38
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_2,0.26,0.74,0.15,16,56,100,26,15,0.2857142857142857,0.0,0.5,0.06666666666666667,0.2,0.0,0.0,0.11,0.0,0.2,0.08,0.04,0.06,0.04,29,11,45
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_1,0.2222222222222222,0.7777777777777778,0.20202020202020202,0,13,99,22,20,0.21428571428571427,0.42857142857142855,0.15384615384615385,0.13333333333333333,0.14285714285714285,0.15384615384615385,0.1875,0.13131313131313133,0.20202020202020202,0.13131313131313133,0.1414141414141414,0.09090909090909091,0.1414141414141414,0.1414141414141414,66,2,11
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_2,0.31,0.69,0.27,0,18,100,31,27,0.07142857142857142,0.3333333333333333,0.42857142857142855,0.2,0.3333333333333333,0.21428571428571427,0.3076923076923077,0.11,0.21,0.17,0.12,0.09,0.11,0.11,55,4,14
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_1,0.40404040404040403,0.595959595959596,0.3838383838383838,0,10,99,40,38,0.2857142857142857,0.5714285714285714,0.3076923076923077,0.2,0.5,0.38461538461538464,0.4375,0.15151515151515152,0.13131313131313133,0.1111111111111111,0.15151515151515152,0.16161616161616163,0.1414141414141414,0.15151515151515152,51,2,8
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_2,0.34,0.6599999999999999,0.31,0,5,100,34,31,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.2,0.4,0.07142857142857142,0.38461538461538464,0.14,0.15,0.15,0.14,0.15,0.14,0.12,64,3,2
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_1,0.3434343434343434,0.6565656565656566,0.3333333333333333,0,6,99,34,33,0.14285714285714285,0.35714285714285715,0.6923076923076923,0.3333333333333333,0.35714285714285715,0.15384615384615385,0.3125,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.1414141414141414,0.1414141414141414,0.15151515151515152,60,1,5
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_2,0.39,0.61,0.36,0,6,100,39,36,0.5,0.4666666666666667,0.21428571428571427,0.6,0.2,0.2857142857142857,0.23076923076923078,0.14,0.15,0.15,0.14,0.15,0.13,0.11,58,3,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_1,0.2727272727272727,0.7272727272727273,0.2727272727272727,0,5,99,27,27,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.4,0.2857142857142857,0.15384615384615385,0.25,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.15151515151515152,67,0,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_2,0.28,0.72,0.25,0,6,100,28,25,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.21428571428571427,0.15384615384615385,0.13,0.15,0.16,0.15,0.15,0.13,0.12,69,3,3
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_1,0.3939393939393939,0.6060606060606061,0.37373737373737376,0,7,99,39,37,0.42857142857142855,0.35714285714285715,0.3076923076923077,0.26666666666666666,0.35714285714285715,0.5384615384615384,0.375,0.1717171717171717,0.16161616161616163,0.1111111111111111,0.1414141414141414,0.12121212121212122,0.15151515151515152,0.1414141414141414,55,2,5
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,structured,answer_first,number_list,test_set_2,0.43,0.5700000000000001,0.41,0,7,100,43,41,0.5714285714285714,0.4666666666666667,0.42857142857142855,0.4,0.4,0.42857142857142855,0.15384615384615385,0.17,0.15,0.14,0.13,0.15,0.13,0.13,52,2,5
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,number_list,test_set_1,0.29292929292929293,0.7070707070707071,0.2222222222222222,1,24,99,29,22,0.5,0.14285714285714285,0.15384615384615385,0.26666666666666666,0.0,0.15384615384615385,0.3125,0.1414141414141414,0.1919191919191919,0.13131313131313133,0.13131313131313133,0.0,0.16161616161616163,0.12121212121212122,53,7,17
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,number_list,test_set_2,0.33,0.6699999999999999,0.28,0,28,100,33,28,0.42857142857142855,0.4666666666666667,0.42857142857142855,0.13333333333333333,0.0,0.14285714285714285,0.38461538461538464,0.14,0.19,0.18,0.09,0.0,0.14,0.11,44,5,23
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,number_list,test_set_1,0.35353535353535354,0.6464646464646464,0.3434343434343434,0,7,99,35,34,0.14285714285714285,0.14285714285714285,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.3076923076923077,0.5,0.13131313131313133,0.15151515151515152,0.12121212121212122,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.16161616161616163,58,1,6
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,number_list,test_set_2,0.33,0.6699999999999999,0.31,0,6,100,33,31,0.5,0.2,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.2857142857142857,0.38461538461538464,0.14,0.17,0.15,0.14,0.13,0.13,0.13,63,2,4
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,number_list,test_set_1,0.3838383838383838,0.6161616161616161,0.37373737373737376,0,8,99,38,37,0.21428571428571427,0.35714285714285715,0.6153846153846154,0.26666666666666666,0.35714285714285715,0.3076923076923077,0.5,0.1414141414141414,0.1717171717171717,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.13131313131313133,0.16161616161616163,54,1,7
